model,variant,hemisphere,season,b
NorESM2-LM,div1_QG_123,n,AMJ,0.0061582004923185435
NorESM2-LM,div1_QG_123,n,MJJ,0.016409816450609967
NorESM2-LM,div1_QG_123,n,JJA,0.005387971700577937
NorESM2-LM,div1_QG_123,n,JAS,-0.04173312823555901
NorESM2-LM,div1_QG_123,n,ASO,-0.01021131091823952
NorESM2-LM,div1_QG_123,n,SON,-0.0007630203835169398
NorESM2-LM,div1_QG_123,n,OND,0.03313096745989643
NorESM2-LM,div1_QG_123,n,NDJ,0.05475305383812841
NorESM2-LM,div1_QG_123,s,DJF,-0.015584943299333857
NorESM2-LM,div1_QG_123,s,JFM,-0.017360163400828858
NorESM2-LM,div1_QG_123,s,FMA,-0.015817217517180147
NorESM2-LM,div1_QG_123,s,MAM,-0.031105563123218195
NorESM2-LM,div1_QG_123,s,AMJ,-0.05006278337621516
NorESM2-LM,div1_QG_123,s,MJJ,-0.05141547137769431
NorESM2-LM,div1_QG_123,s,JJA,-0.04831498662827196
NorESM2-LM,div1_QG_123,s,JAS,-0.05908701091741091
NorESM2-LM,div1_QG_123,s,ASO,-0.060974344913499616
NorESM2-LM,div1_QG_123,s,SON,-0.05500552415759149
NorESM2-LM,div1_QG_123,s,OND,-0.03221331419141232
NorESM2-LM,div1_QG_123,s,NDJ,-0.020401684876837065
NorESM2-LM,div1_QG_gt3,n,DJF,0.0962509931759816
NorESM2-LM,div1_QG_gt3,n,JFM,0.11029927050871303
NorESM2-LM,div1_QG_gt3,n,FMA,0.10404814164744766
NorESM2-LM,div1_QG_gt3,n,MAM,0.12050689748181052
NorESM2-LM,div1_QG_gt3,n,AMJ,0.08697825101378064
NorESM2-LM,div1_QG_gt3,n,MJJ,0.08025748855248648
NorESM2-LM,div1_QG_gt3,n,JJA,0.09709685956965462
NorESM2-LM,div1_QG_gt3,n,JAS,0.04884428519804494
NorESM2-LM,div1_QG_gt3,n,ASO,0.09199297571283709
NorESM2-LM,div1_QG_gt3,n,SON,0.0977032800732338
NorESM2-LM,div1_QG_gt3,n,OND,0.0732017810841384
NorESM2-LM,div1_QG_gt3,n,NDJ,0.09313032735087559
NorESM2-LM,div1_QG_gt3,s,DJF,0.04281961829065639
NorESM2-LM,div1_QG_gt3,s,JFM,0.05539483381862142
NorESM2-LM,div1_QG_gt3,s,FMA,0.051812219817492275
NorESM2-LM,div1_QG_gt3,s,MAM,0.04907039038298255
NorESM2-LM,div1_QG_gt3,s,AMJ,0.021781831257104062
NorESM2-LM,div1_QG_gt3,s,MJJ,0.07862475115683594
NorESM2-LM,div1_QG_gt3,s,JJA,0.08793672509842933
NorESM2-LM,div1_QG_gt3,s,JAS,0.07840567125909971
NorESM2-LM,div1_QG_gt3,s,ASO,0.08878013445523972
NorESM2-LM,div1_QG_gt3,s,SON,0.11761489042640763
NorESM2-LM,div1_QG_gt3,s,OND,0.10381155514379331
NorESM2-LM,div1_QG_gt3,s,NDJ,0.0723255382958916
NorESM2-MM,div1_QG,n,DJF,0.07921640284657307
NorESM2-MM,div1_QG,n,JFM,0.06144596022184644
NorESM2-MM,div1_QG,n,FMA,0.09698507660665662
NorESM2-MM,div1_QG,n,MAM,0.08959844291815658
NorESM2-MM,div1_QG,n,AMJ,0.09893615831920871
NorESM2-MM,div1_QG,n,MJJ,0.08994870652995987
NorESM2-MM,div1_QG,n,JJA,0.0531004710792056
NorESM2-MM,div1_QG,n,JAS,0.06491783424880361
NorESM2-MM,div1_QG,n,ASO,0.09948001188391514
NorESM2-MM,div1_QG,n,SON,0.09082030993756346
NorESM2-MM,div1_QG,n,OND,0.10655518482469607
NorESM2-MM,div1_QG,n,NDJ,0.08514869531826245
NorESM2-MM,div1_QG,s,DJF,0.04331263121433342
NorESM2-MM,div1_QG,s,JFM,0.053620069688697716
NorESM2-MM,div1_QG,s,FMA,0.04886526332598997
NorESM2-MM,div1_QG,s,MAM,0.04365175207274388
NorESM2-MM,div1_QG,s,AMJ,0.049709939019803695
NorESM2-MM,div1_QG,s,MJJ,0.08291118305450945
NorESM2-MM,div1_QG,s,JJA,0.0372353888430267
NorESM2-MM,div1_QG,s,JAS,0.04888238485266401
NorESM2-MM,div1_QG,s,ASO,0.043788442615833326
NorESM2-MM,div1_QG,s,SON,0.04236716986366933
NorESM2-MM,div1_QG,s,OND,0.028456579911357593
NorESM2-MM,div1_QG,s,NDJ,0.02746676308471888
NorESM2-MM,div1_QG_123,n,DJF,0.025253549565770406
NorESM2-MM,div1_QG_123,n,JFM,0.004598927878177828
NorESM2-MM,div1_QG_123,n,FMA,0.03787844108999555
NorESM2-MM,div1_QG_123,n,MAM,-0.002733085615782591
NorESM2-MM,div1_QG_123,n,AMJ,-0.02956764229568269
NorESM2-MM,div1_QG_123,n,MJJ,0.014245225244830354
NorESM2-MM,div1_QG_123,n,JJA,-0.038080148167431625
NorESM2-MM,div1_QG_123,n,JAS,-0.026029015257812406
NorESM2-MM,div1_QG_123,n,ASO,-0.027301177746815692
NorESM2-MM,div1_QG_123,n,SON,-0.018762358419168325
NorESM2-MM,div1_QG_123,n,OND,0.04679246858033868
NorESM2-MM,div1_QG_123,n,NDJ,0.02539800040344626
NorESM2-MM,div1_QG_123,s,DJF,-0.04249650300168059
NorESM2-MM,div1_QG_123,s,JFM,-0.0362960044958225
NorESM2-MM,div1_QG_123,s,FMA,-0.02957816050233676
NorESM2-MM,div1_QG_123,s,MAM,-0.050753144239024224
NorESM2-MM,div1_QG_123,s,AMJ,-0.06954497604200811
NorESM2-MM,div1_QG_123,s,MJJ,-0.07782210806486052
NorESM2-MM,div1_QG_123,s,JJA,-0.08483859998271452
NorESM2-MM,div1_QG_123,s,JAS,-0.06066227180358272
NorESM2-MM,div1_QG_123,s,ASO,-0.047494677148741844
NorESM2-MM,div1_QG_123,s,SON,-0.0514865584487768
NorESM2-MM,div1_QG_123,s,OND,-0.043513433792235066
NorESM2-MM,div1_QG_123,s,NDJ,-0.045625154467250226
NorESM2-MM,div1_QG_gt3,n,DJF,0.05396285328080265
NorESM2-MM,div1_QG_gt3,n,JFM,0.05684703234366861
NorESM2-MM,div1_QG_gt3,n,FMA,0.05910663551666105
NorESM2-MM,div1_QG_gt3,n,MAM,0.09233152853393915
NorESM2-MM,div1_QG_gt3,n,AMJ,0.12850380061489136
NorESM2-MM,div1_QG_gt3,n,MJJ,0.07570348128512948
NorESM2-MM,div1_QG_gt3,n,JJA,0.09118061924663727
NorESM2-MM,div1_QG_gt3,n,JAS,0.09094684950661601
NorESM2-MM,div1_QG_gt3,n,ASO,0.1267811896307309
NorESM2-MM,div1_QG_gt3,n,SON,0.10958266835673178
NorESM2-MM,div1_QG_gt3,n,OND,0.05976271624435733
NorESM2-MM,div1_QG_gt3,n,NDJ,0.05975069491481617
NorESM2-MM,div1_QG_gt3,s,DJF,0.08580913421601404
NorESM2-MM,div1_QG_gt3,s,JFM,0.08991607418452018
NorESM2-MM,div1_QG_gt3,s,FMA,0.0784434238283267
NorESM2-MM,div1_QG_gt3,s,MAM,0.09440489631176813
NorESM2-MM,div1_QG_gt3,s,AMJ,0.11925491506181181
NorESM2-MM,div1_QG_gt3,s,MJJ,0.16073329111936996
NorESM2-MM,div1_QG_gt3,s,JJA,0.12207398882574119
NorESM2-MM,div1_QG_gt3,s,JAS,0.10954465665624671
NorESM2-MM,div1_QG_gt3,s,ASO,0.09128311976457515
NorESM2-MM,div1_QG_gt3,s,SON,0.09385372831244615
NorESM2-MM,div1_QG_gt3,s,OND,0.07197001370359266
NorESM2-MM,div1_QG_gt3,s,NDJ,0.07309191755196912
SAM0-UNICON,div1_QG,n,DJF,0.10899020792271721
SAM0-UNICON,div1_QG,n,JFM,0.12063462200939047
SAM0-UNICON,div1_QG,n,FMA,0.1729672090933037
SAM0-UNICON,div1_QG,n,MAM,0.17688342225550657
SAM0-UNICON,div1_QG,n,AMJ,0.105044817172366
SAM0-UNICON,div1_QG,n,MJJ,0.057445948555929924
SAM0-UNICON,div1_QG,n,JJA,-0.20218028436793828
SAM0-UNICON,div1_QG,n,JAS,-0.04835213239905405
SAM0-UNICON,div1_QG,n,ASO,0.13138311710184225
SAM0-UNICON,div1_QG,n,SON,0.0886241322455499
SAM0-UNICON,div1_QG,n,OND,0.15235727545631952
SAM0-UNICON,div1_QG,n,NDJ,0.14719729653023872
SAM0-UNICON,div1_QG,s,DJF,0.041157967243749934
SAM0-UNICON,div1_QG,s,JFM,0.013625048110312033
SAM0-UNICON,div1_QG,s,FMA,0.02074954557771934
SAM0-UNICON,div1_QG,s,MAM,0.020328496379741805
SAM0-UNICON,div1_QG,s,AMJ,0.0357152406626724
SAM0-UNICON,div1_QG,s,MJJ,0.05721680801951285
SAM0-UNICON,div1_QG,s,JJA,0.058153291318995215
SAM0-UNICON,div1_QG,s,JAS,0.01108123006410557
SAM0-UNICON,div1_QG,s,ASO,0.03428823538530636
SAM0-UNICON,div1_QG,s,SON,0.08013034629313266
SAM0-UNICON,div1_QG,s,OND,0.08671656530876529
SAM0-UNICON,div1_QG,s,NDJ,0.06262081330480956
SAM0-UNICON,div1_QG_123,n,DJF,0.04738371626639557
SAM0-UNICON,div1_QG_123,n,JFM,0.05821309115397623
SAM0-UNICON,div1_QG_123,n,FMA,0.05774107478445285
SAM0-UNICON,div1_QG_123,n,MAM,0.055616360985805226
SAM0-UNICON,div1_QG_123,n,AMJ,0.01204015744426317
SAM0-UNICON,div1_QG_123,n,MJJ,-0.029567509129495264
SAM0-UNICON,div1_QG_123,n,JJA,-0.3051235796859657
SAM0-UNICON,div1_QG_123,n,JAS,-0.25634742098489266
SAM0-UNICON,div1_QG_123,n,ASO,-0.06835768190096286
SAM0-UNICON,div1_QG_123,n,SON,-0.017169589076860284
SAM0-UNICON,div1_QG_123,n,OND,0.054530568455767245
SAM0-UNICON,div1_QG_123,n,NDJ,0.0406562941782937
SAM0-UNICON,div1_QG_123,s,DJF,-0.028144819122736725
SAM0-UNICON,div1_QG_123,s,JFM,-0.04043883254148834
SAM0-UNICON,div1_QG_123,s,FMA,-0.027558225662595495
SAM0-UNICON,div1_QG_123,s,MAM,-0.04411865140922429
SAM0-UNICON,div1_QG_123,s,AMJ,-0.04470161884184095
SAM0-UNICON,div1_QG_123,s,MJJ,-0.0625212165470409
SAM0-UNICON,div1_QG_123,s,JJA,-0.03146591737547993
SAM0-UNICON,div1_QG_123,s,JAS,-0.040576667364215155
SAM0-UNICON,div1_QG_123,s,ASO,-0.016130654482414332
SAM0-UNICON,div1_QG_123,s,SON,-0.015671719679782533
SAM0-UNICON,div1_QG_123,s,OND,-0.007706703753113947
SAM0-UNICON,div1_QG_123,s,NDJ,-0.01918873126386791
SAM0-UNICON,div1_QG_gt3,n,DJF,0.06139566976978302
SAM0-UNICON,div1_QG_gt3,n,JFM,0.06236173732929589
SAM0-UNICON,div1_QG_gt3,n,FMA,0.11519775845427324
SAM0-UNICON,div1_QG_gt3,n,MAM,0.1209850078399122
SAM0-UNICON,div1_QG_gt3,n,AMJ,0.09275310564405595
SAM0-UNICON,div1_QG_gt3,n,MJJ,0.0861937537600107
SAM0-UNICON,div1_QG_gt3,n,JJA,0.1023219860062868
SAM0-UNICON,div1_QG_gt3,n,JAS,0.20841722686411968
SAM0-UNICON,div1_QG_gt3,n,ASO,0.1998041844563676
SAM0-UNICON,div1_QG_gt3,n,SON,0.10554281927090262
SAM0-UNICON,div1_QG_gt3,n,OND,0.09787735121048267
SAM0-UNICON,div1_QG_gt3,n,NDJ,0.10643295405642245
SAM0-UNICON,div1_QG_gt3,s,DJF,0.06927866526558142
SAM0-UNICON,div1_QG_gt3,s,JFM,0.053955376815213174
SAM0-UNICON,div1_QG_gt3,s,FMA,0.048228537438076244
SAM0-UNICON,div1_QG_gt3,s,MAM,0.06448372848858082
SAM0-UNICON,div1_QG_gt3,s,AMJ,0.08017359680267978
SAM0-UNICON,div1_QG_gt3,s,MJJ,0.11945662640246235
SAM0-UNICON,div1_QG_gt3,s,JJA,0.08923620331620213
SAM0-UNICON,div1_QG_gt3,s,JAS,0.05116422330388455
SAM0-UNICON,div1_QG_gt3,s,ASO,0.050258729749437424
SAM0-UNICON,div1_QG_gt3,s,SON,0.09573592701627766
SAM0-UNICON,div1_QG_gt3,s,OND,0.09443258688695216
SAM0-UNICON,div1_QG_gt3,s,NDJ,0.08179041438627253
TaiESM1,div1_QG,n,DJF,0.11414554714245764
TaiESM1,div1_QG,n,JFM,0.11195277053810282
TaiESM1,div1_QG,n,FMA,0.09632917499085168
TaiESM1,div1_QG,n,MAM,0.05090440702349911
TaiESM1,div1_QG,n,AMJ,0.047594445208618094
TaiESM1,div1_QG,n,MJJ,0.05641205029752032
TaiESM1,div1_QG,n,JJA,-0.0010114762430716573
TaiESM1,div1_QG,n,JAS,0.004829799430017654
TaiESM1,div1_QG,n,ASO,0.04124862516466986
TaiESM1,div1_QG,n,SON,-0.07033975162480266
TaiESM1,div1_QG,n,OND,0.09978691890849731
TaiESM1,div1_QG,n,NDJ,0.11016256307550008
TaiESM1,div1_QG,s,DJF,0.08024125551826464
TaiESM1,div1_QG,s,JFM,0.07791315825582455
TaiESM1,div1_QG,s,FMA,0.06537675706607884
TaiESM1,div1_QG,s,MAM,0.056793009560136415
TaiESM1,div1_QG,s,AMJ,0.07538764362437549
TaiESM1,div1_QG,s,MJJ,0.01810227410643326
TaiESM1,div1_QG,s,JJA,0.02897804549054884
TaiESM1,div1_QG,s,JAS,0.04095759603970048
TaiESM1,div1_QG,s,ASO,0.03337584615355132
TaiESM1,div1_QG,s,SON,0.0358559748819993
TaiESM1,div1_QG,s,OND,0.06102521495363654
TaiESM1,div1_QG,s,NDJ,0.06644375030710442
TaiESM1,div1_QG_123,n,DJF,0.08849389905836459
TaiESM1,div1_QG_123,n,JFM,0.07536902319691524
TaiESM1,div1_QG_123,n,FMA,0.03051394219181513
TaiESM1,div1_QG_123,n,MAM,-0.035618340055091534
TaiESM1,div1_QG_123,n,AMJ,-0.05395783764994996
TaiESM1,div1_QG_123,n,MJJ,-0.026728813226530007
TaiESM1,div1_QG_123,n,JJA,-0.07409941251493651
TaiESM1,div1_QG_123,n,JAS,-0.10565228105762028
TaiESM1,div1_QG_123,n,ASO,-0.13587874413345136
TaiESM1,div1_QG_123,n,SON,-0.16373694952408918
TaiESM1,div1_QG_123,n,OND,-0.06534952284257033
TaiESM1,div1_QG_123,n,NDJ,0.06676578059154255
TaiESM1,div1_QG_123,s,DJF,-0.03904902193261459
TaiESM1,div1_QG_123,s,JFM,-0.04077374458066313
TaiESM1,div1_QG_123,s,FMA,-0.054245854997392394
TaiESM1,div1_QG_123,s,MAM,-0.0388938855879179
TaiESM1,div1_QG_123,s,AMJ,-0.03321614687015043
TaiESM1,div1_QG_123,s,MJJ,-0.07380532172699508
TaiESM1,div1_QG_123,s,JJA,-0.0703398814794525
TaiESM1,div1_QG_123,s,JAS,-0.0683289077476228
TaiESM1,div1_QG_123,s,ASO,-0.05658297474834829
TaiESM1,div1_QG_123,s,SON,-0.040622609966185136
TaiESM1,div1_QG_123,s,OND,-0.037008401448210826
TaiESM1,div1_QG_123,s,NDJ,-0.0344248385873834
TaiESM1,div1_QG_gt3,n,DJF,0.025651648084093013
TaiESM1,div1_QG_gt3,n,JFM,0.03658374734118758
TaiESM1,div1_QG_gt3,n,FMA,0.06581523279903656
TaiESM1,div1_QG_gt3,n,MAM,0.08652274707859062
TaiESM1,div1_QG_gt3,n,AMJ,0.10155228285856803
TaiESM1,div1_QG_gt3,n,MJJ,0.0831408635240503
TaiESM1,div1_QG_gt3,n,JJA,0.07308793627186483
TaiESM1,div1_QG_gt3,n,JAS,0.11048208048763801
TaiESM1,div1_QG_gt3,n,ASO,0.17712736929812123
TaiESM1,div1_QG_gt3,n,SON,0.09339719789928642
TaiESM1,div1_QG_gt3,n,OND,0.16513644175106765
TaiESM1,div1_QG_gt3,n,NDJ,0.043396782483957536
TaiESM1,div1_QG_gt3,s,DJF,0.11929027745087924
TaiESM1,div1_QG_gt3,s,JFM,0.11868690283648767
TaiESM1,div1_QG_gt3,s,FMA,0.11962261206347127
TaiESM1,div1_QG_gt3,s,MAM,0.09568689514805434
TaiESM1,div1_QG_gt3,s,AMJ,0.1086037904945259
TaiESM1,div1_QG_gt3,s,MJJ,0.09190759583342835
TaiESM1,div1_QG_gt3,s,JJA,0.09931792697000136
TaiESM1,div1_QG_gt3,s,JAS,0.1092865037873233
TaiESM1,div1_QG_gt3,s,ASO,0.08995882090189959
TaiESM1,div1_QG_gt3,s,SON,0.07647858484818447
TaiESM1,div1_QG_gt3,s,OND,0.09803361640184735
TaiESM1,div1_QG_gt3,s,NDJ,0.10086858889448784
UKESM1-0-LL,div1_QG,n,DJF,-0.0114055325522701
UKESM1-0-LL,div1_QG,n,JFM,0.0026402023975313797
UKESM1-0-LL,div1_QG,n,FMA,-0.01792533485182168
UKESM1-0-LL,div1_QG,n,MAM,-0.12783636648086402
UKESM1-0-LL,div1_QG,n,AMJ,-0.17726856985055625
UKESM1-0-LL,div1_QG,n,MJJ,-0.16341428423541343
UKESM1-0-LL,div1_QG,n,JJA,0.06657035498790297
UKESM1-0-LL,div1_QG,n,JAS,-0.13846646689304612
UKESM1-0-LL,div1_QG,n,ASO,-0.09110281297977847
UKESM1-0-LL,div1_QG,n,SON,-0.070312584889175
UKESM1-0-LL,div1_QG,n,OND,-0.09547860704247713
UKESM1-0-LL,div1_QG,n,NDJ,-0.005336130237300475
UKESM1-0-LL,div1_QG,s,DJF,0.09068343593563702
UKESM1-0-LL,div1_QG,s,JFM,0.07388668400277287
UKESM1-0-LL,div1_QG,s,FMA,0.08266443131031151
UKESM1-0-LL,div1_QG,s,MAM,0.07221608015178037
UKESM1-0-LL,div1_QG,s,AMJ,0.08644445656907879
UKESM1-0-LL,div1_QG,s,MJJ,0.07012095304997358
UKESM1-0-LL,div1_QG,s,JJA,0.0784457724306827
UKESM1-0-LL,div1_QG,s,JAS,0.09035906779308184
UKESM1-0-LL,div1_QG,s,ASO,0.0808280955955443
UKESM1-0-LL,div1_QG,s,SON,0.12506070096022348
UKESM1-0-LL,div1_QG,s,OND,0.13536846283645695
UKESM1-0-LL,div1_QG,s,NDJ,0.11657519726331919
UKESM1-0-LL,div1_QG_123,n,DJF,0.02175805206860376
UKESM1-0-LL,div1_QG_123,n,JFM,0.009224561870505809
UKESM1-0-LL,div1_QG_123,n,FMA,-0.01887696649239543
UKESM1-0-LL,div1_QG_123,n,MAM,-0.08917556392723978
UKESM1-0-LL,div1_QG_123,n,AMJ,-0.08831063906335711
UKESM1-0-LL,div1_QG_123,n,MJJ,-0.08278236412464283
UKESM1-0-LL,div1_QG_123,n,JJA,-0.10276280471137719
UKESM1-0-LL,div1_QG_123,n,JAS,-0.07057569700190268
UKESM1-0-LL,div1_QG_123,n,ASO,-0.024704726361974315
UKESM1-0-LL,div1_QG_123,n,SON,0.007476477903478922
UKESM1-0-LL,div1_QG_123,n,OND,-0.03864563086001099
UKESM1-0-LL,div1_QG_123,n,NDJ,0.02832027430634102
UKESM1-0-LL,div1_QG_123,s,DJF,-0.031770827553469654
UKESM1-0-LL,div1_QG_123,s,JFM,-0.05106347220860447
UKESM1-0-LL,div1_QG_123,s,FMA,-0.0551055173253389
UKESM1-0-LL,div1_QG_123,s,MAM,-0.04839499191308116
UKESM1-0-LL,div1_QG_123,s,AMJ,-0.033632094696463825
UKESM1-0-LL,div1_QG_123,s,MJJ,-0.04611387101726186
UKESM1-0-LL,div1_QG_123,s,JJA,-0.012525091842992048
UKESM1-0-LL,div1_QG_123,s,JAS,-0.02951115579167695
UKESM1-0-LL,div1_QG_123,s,ASO,-0.040391046936439384
UKESM1-0-LL,div1_QG_123,s,SON,-0.002186674469402839
UKESM1-0-LL,div1_QG_123,s,OND,-0.011566569891781434
UKESM1-0-LL,div1_QG_123,s,NDJ,-0.012140077632322008
UKESM1-0-LL,div1_QG_gt3,n,DJF,-0.03308243135417833
UKESM1-0-LL,div1_QG_gt3,n,JFM,-0.006505462784946992
UKESM1-0-LL,div1_QG_gt3,n,FMA,0.001018429051583473
UKESM1-0-LL,div1_QG_gt3,n,MAM,-0.03856730031817699
UKESM1-0-LL,div1_QG_gt3,n,AMJ,-0.0885200231235047
UKESM1-0-LL,div1_QG_gt3,n,MJJ,-0.08014013870451044
UKESM1-0-LL,div1_QG_gt3,n,JJA,0.16949857219477032
UKESM1-0-LL,div1_QG_gt3,n,JAS,-0.06772105450133652
UKESM1-0-LL,div1_QG_gt3,n,ASO,-0.06617634881243223
UKESM1-0-LL,div1_QG_gt3,n,SON,-0.07774710546164043
UKESM1-0-LL,div1_QG_gt3,n,OND,-0.0567602276408831
UKESM1-0-LL,div1_QG_gt3,n,NDJ,-0.0336405665972352
UKESM1-0-LL,div1_QG_gt3,s,DJF,0.12245243052582494
UKESM1-0-LL,div1_QG_gt3,s,JFM,0.12495015621137737
UKESM1-0-LL,div1_QG_gt3,s,FMA,0.13776994863565042
UKESM1-0-LL,div1_QG_gt3,s,MAM,0.12062520869859124
UKESM1-0-LL,div1_QG_gt3,s,AMJ,0.12007655126554259
UKESM1-0-LL,div1_QG_gt3,s,MJJ,0.11623482406723544
UKESM1-0-LL,div1_QG_gt3,s,JJA,0.09097086427367472
UKESM1-0-LL,div1_QG_gt3,s,JAS,0.11987803668860932
UKESM1-0-LL,div1_QG_gt3,s,ASO,0.12121725098520512
UKESM1-0-LL,div1_QG_gt3,s,SON,0.12724696511533992
UKESM1-0-LL,div1_QG_gt3,s,OND,0.14693128598382957
UKESM1-0-LL,div1_QG_gt3,s,NDJ,0.12871312707609883
